vote_type,votes,perc_emit,ubigeo,ambito,departamento,provincia,distrito
VOTOS EN BLANCO,358.0,14.27,200215,PERÚ,PUNO,AZANGARO,SAN JUAN DE SALINAS
VOTOS NULOS,256.0,10.21,200215,PERÚ,PUNO,AZANGARO,SAN JUAN DE SALINAS
TOTAL DE VOTOS EMITIDOS,2508.0,100.0,200215,PERÚ,PUNO,AZANGARO,SAN JUAN DE SALINAS
TOTAL DE VOTOS VÁLIDOS,2776.0,78.8,200216,PERÚ,PUNO,AZANGARO,SANTIAGO DE PUPUJA
VOTOS EN BLANCO,495.0,14.05,200216,PERÚ,PUNO,AZANGARO,SANTIAGO DE PUPUJA
VOTOS NULOS,252.0,7.15,200216,PERÚ,PUNO,AZANGARO,SANTIAGO DE PUPUJA
TOTAL DE VOTOS EMITIDOS,3523.0,100.0,200216,PERÚ,PUNO,AZANGARO,SANTIAGO DE PUPUJA
TOTAL DE VOTOS VÁLIDOS,1427.0,79.81,200217,PERÚ,PUNO,AZANGARO,TIRAPATA
VOTOS EN BLANCO,258.0,14.43,200217,PERÚ,PUNO,AZANGARO,TIRAPATA
VOTOS NULOS,103.0,5.76,200217,PERÚ,PUNO,AZANGARO,TIRAPATA
TOTAL DE VOTOS EMITIDOS,1788.0,100.0,200217,PERÚ,PUNO,AZANGARO,TIRAPATA
TOTAL DE VOTOS VÁLIDOS,24022.0,75.34,200300,PERÚ,PUNO,CARABAYA,TODOS
VOTOS EN BLANCO,5096.0,15.98,200300,PERÚ,PUNO,CARABAYA,TODOS
VOTOS NULOS,2768.0,8.68,200300,PERÚ,PUNO,CARABAYA,TODOS
TOTAL DE VOTOS EMITIDOS,31886.0,100.0,200300,PERÚ,PUNO,CARABAYA,TODOS
TOTAL DE VOTOS VÁLIDOS,1065.0,78.48,200302,PERÚ,PUNO,CARABAYA,AJOYANI
VOTOS EN BLANCO,186.0,13.71,200302,PERÚ,PUNO,CARABAYA,AJOYANI
VOTOS NULOS,106.0,7.81,200302,PERÚ,PUNO,CARABAYA,AJOYANI
TOTAL DE VOTOS EMITIDOS,1357.0,100.0,200302,PERÚ,PUNO,CARABAYA,AJOYANI
TOTAL DE VOTOS VÁLIDOS,2467.0,77.82,200303,PERÚ,PUNO,CARABAYA,AYAPATA
VOTOS EN BLANCO,467.0,14.73,200303,PERÚ,PUNO,CARABAYA,AYAPATA
VOTOS NULOS,236.0,7.44,200303,PERÚ,PUNO,CARABAYA,AYAPATA
TOTAL DE VOTOS EMITIDOS,3170.0,100.0,200303,PERÚ,PUNO,CARABAYA,AYAPATA
TOTAL DE VOTOS VÁLIDOS,2512.0,74.81,200304,PERÚ,PUNO,CARABAYA,COASA
VOTOS EN BLANCO,505.0,15.04,200304,PERÚ,PUNO,CARABAYA,COASA
VOTOS NULOS,341.0,10.15,200304,PERÚ,PUNO,CARABAYA,COASA
TOTAL DE VOTOS EMITIDOS,3358.0,100.0,200304,PERÚ,PUNO,CARABAYA,COASA
TOTAL DE VOTOS VÁLIDOS,1497.0,68.01,200305,PERÚ,PUNO,CARABAYA,CORANI
VOTOS EN BLANCO,458.0,20.81,200305,PERÚ,PUNO,CARABAYA,CORANI
VOTOS NULOS,246.0,11.18,200305,PERÚ,PUNO,CARABAYA,CORANI
TOTAL DE VOTOS EMITIDOS,2201.0,100.0,200305,PERÚ,PUNO,CARABAYA,CORANI
TOTAL DE VOTOS VÁLIDOS,3730.0,78.43,200306,PERÚ,PUNO,CARABAYA,CRUCERO
VOTOS EN BLANCO,544.0,11.44,200306,PERÚ,PUNO,CARABAYA,CRUCERO
VOTOS NULOS,482.0,10.13,200306,PERÚ,PUNO,CARABAYA,CRUCERO
TOTAL DE VOTOS EMITIDOS,4756.0,100.0,200306,PERÚ,PUNO,CARABAYA,CRUCERO
TOTAL DE VOTOS VÁLIDOS,1932.0,69.35,200307,PERÚ,PUNO,CARABAYA,ITUATA
VOTOS EN BLANCO,557.0,19.99,200307,PERÚ,PUNO,CARABAYA,ITUATA
VOTOS NULOS,297.0,10.66,200307,PERÚ,PUNO,CARABAYA,ITUATA
TOTAL DE VOTOS EMITIDOS,2786.0,100.0,200307,PERÚ,PUNO,CARABAYA,ITUATA
TOTAL DE VOTOS VÁLIDOS,5249.0,74.02,200301,PERÚ,PUNO,CARABAYA,MACUSANI
VOTOS EN BLANCO,1124.0,15.85,200301,PERÚ,PUNO,CARABAYA,MACUSANI
VOTOS NULOS,718.0,10.13,200301,PERÚ,PUNO,CARABAYA,MACUSANI
TOTAL DE VOTOS EMITIDOS,7091.0,100.0,200301,PERÚ,PUNO,CARABAYA,MACUSANI
TOTAL DE VOTOS VÁLIDOS,2057.0,73.6,200308,PERÚ,PUNO,CARABAYA,OLLACHEA
VOTOS EN BLANCO,597.0,21.36,200308,PERÚ,PUNO,CARABAYA,OLLACHEA
VOTOS NULOS,141.0,5.04,200308,PERÚ,PUNO,CARABAYA,OLLACHEA
TOTAL DE VOTOS EMITIDOS,2795.0,100.0,200308,PERÚ,PUNO,CARABAYA,OLLACHEA
TOTAL DE VOTOS VÁLIDOS,2124.0,81.29,200309,PERÚ,PUNO,CARABAYA,SAN GABAN
VOTOS EN BLANCO,378.0,14.47,200309,PERÚ,PUNO,CARABAYA,SAN GABAN
VOTOS NULOS,111.0,4.25,200309,PERÚ,PUNO,CARABAYA,SAN GABAN
TOTAL DE VOTOS EMITIDOS,2613.0,100.0,200309,PERÚ,PUNO,CARABAYA,SAN GABAN
TOTAL DE VOTOS VÁLIDOS,1389.0,78.97,200310,PERÚ,PUNO,CARABAYA,USICAYOS
VOTOS EN BLANCO,280.0,15.92,200310,PERÚ,PUNO,CARABAYA,USICAYOS
VOTOS NULOS,90.0,5.12,200310,PERÚ,PUNO,CARABAYA,USICAYOS
TOTAL DE VOTOS EMITIDOS,1759.0,100.0,200310,PERÚ,PUNO,CARABAYA,USICAYOS
TOTAL DE VOTOS VÁLIDOS,37156.0,76.81,200400,PERÚ,PUNO,CHUCUITO,TODOS
VOTOS EN BLANCO,7700.0,15.92,200400,PERÚ,PUNO,CHUCUITO,TODOS
VOTOS NULOS,3521.0,7.28,200400,PERÚ,PUNO,CHUCUITO,TODOS
TOTAL DE VOTOS EMITIDOS,48377.0,100.0,200400,PERÚ,PUNO,CHUCUITO,TODOS
TOTAL DE VOTOS VÁLIDOS,5625.0,81.68,200402,PERÚ,PUNO,CHUCUITO,DESAGUADERO
VOTOS EN BLANCO,837.0,12.15,200402,PERÚ,PUNO,CHUCUITO,DESAGUADERO
VOTOS NULOS,425.0,6.17,200402,PERÚ,PUNO,CHUCUITO,DESAGUADERO
TOTAL DE VOTOS EMITIDOS,6887.0,100.0,200402,PERÚ,PUNO,CHUCUITO,DESAGUADERO
TOTAL DE VOTOS VÁLIDOS,2143.0,71.7,200403,PERÚ,PUNO,CHUCUITO,HUACULLANI
VOTOS EN BLANCO,425.0,14.22,200403,PERÚ,PUNO,CHUCUITO,HUACULLANI
VOTOS NULOS,421.0,14.08,200403,PERÚ,PUNO,CHUCUITO,HUACULLANI
TOTAL DE VOTOS EMITIDOS,2989.0,100.0,200403,PERÚ,PUNO,CHUCUITO,HUACULLANI
TOTAL DE VOTOS VÁLIDOS,10911.0,76.34,200401,PERÚ,PUNO,CHUCUITO,JULI
VOTOS EN BLANCO,2220.0,15.53,200401,PERÚ,PUNO,CHUCUITO,JULI
VOTOS NULOS,1161.0,8.12,200401,PERÚ,PUNO,CHUCUITO,JULI
TOTAL DE VOTOS EMITIDOS,14292.0,100.0,200401,PERÚ,PUNO,CHUCUITO,JULI
TOTAL DE VOTOS VÁLIDOS,2663.0,81.84,200412,PERÚ,PUNO,CHUCUITO,KELLUYO
VOTOS EN BLANCO,440.0,13.52,200412,PERÚ,PUNO,CHUCUITO,KELLUYO
VOTOS NULOS,151.0,4.64,200412,PERÚ,PUNO,CHUCUITO,KELLUYO
TOTAL DE VOTOS EMITIDOS,3254.0,100.0,200412,PERÚ,PUNO,CHUCUITO,KELLUYO
TOTAL DE VOTOS VÁLIDOS,1185.0,77.7,200406,PERÚ,PUNO,CHUCUITO,PISACOMA
VOTOS EN BLANCO,266.0,17.44,200406,PERÚ,PUNO,CHUCUITO,PISACOMA
VOTOS NULOS,74.0,4.85,200406,PERÚ,PUNO,CHUCUITO,PISACOMA
TOTAL DE VOTOS EMITIDOS,1525.0,100.0,200406,PERÚ,PUNO,CHUCUITO,PISACOMA
TOTAL DE VOTOS VÁLIDOS,7061.0,74.55,200407,PERÚ,PUNO,CHUCUITO,POMATA
VOTOS EN BLANCO,1672.0,17.65,200407,PERÚ,PUNO,CHUCUITO,POMATA
VOTOS NULOS,739.0,7.8,200407,PERÚ,PUNO,CHUCUITO,POMATA
TOTAL DE VOTOS EMITIDOS,9472.0,100.0,200407,PERÚ,PUNO,CHUCUITO,POMATA
TOTAL DE VOTOS VÁLIDOS,7568.0,76.0,200410,PERÚ,PUNO,CHUCUITO,ZEPITA
VOTOS EN BLANCO,1840.0,18.48,200410,PERÚ,PUNO,CHUCUITO,ZEPITA
VOTOS NULOS,550.0,5.52,200410,PERÚ,PUNO,CHUCUITO,ZEPITA
TOTAL DE VOTOS EMITIDOS,9958.0,100.0,200410,PERÚ,PUNO,CHUCUITO,ZEPITA
TOTAL DE VOTOS VÁLIDOS,33097.0,76.27,201200,PERÚ,PUNO,EL COLLAO,TODOS
VOTOS EN BLANCO,7170.0,16.52,201200,PERÚ,PUNO,EL COLLAO,TODOS
VOTOS NULOS,3127.0,7.21,201200,PERÚ,PUNO,EL COLLAO,TODOS
TOTAL DE VOTOS EMITIDOS,43394.0,100.0,201200,PERÚ,PUNO,EL COLLAO,TODOS
TOTAL DE VOTOS VÁLIDOS,361.0,75.52,201204,PERÚ,PUNO,EL COLLAO,CAPASO
VOTOS EN BLANCO,91.0,19.04,201204,PERÚ,PUNO,EL COLLAO,CAPASO
VOTOS NULOS,26.0,5.44,201204,PERÚ,PUNO,EL COLLAO,CAPASO
TOTAL DE VOTOS EMITIDOS,478.0,100.0,201204,PERÚ,PUNO,EL COLLAO,CAPASO
TOTAL DE VOTOS VÁLIDOS,1373.0,77.97,201205,PERÚ,PUNO,EL COLLAO,CONDURIRI
VOTOS EN BLANCO,294.0,16.7,201205,PERÚ,PUNO,EL COLLAO,CONDURIRI
VOTOS NULOS,94.0,5.34,201205,PERÚ,PUNO,EL COLLAO,CONDURIRI
TOTAL DE VOTOS EMITIDOS,1761.0,100.0,201205,PERÚ,PUNO,EL COLLAO,CONDURIRI
TOTAL DE VOTOS VÁLIDOS,23443.0,76.25,201201,PERÚ,PUNO,EL COLLAO,ILAVE
VOTOS EN BLANCO,5010.0,16.3,201201,PERÚ,PUNO,EL COLLAO,ILAVE
VOTOS NULOS,2291.0,7.45,201201,PERÚ,PUNO,EL COLLAO,ILAVE
TOTAL DE VOTOS EMITIDOS,30744.0,100.0,201201,PERÚ,PUNO,EL COLLAO,ILAVE
TOTAL DE VOTOS VÁLIDOS,6037.0,74.61,201202,PERÚ,PUNO,EL COLLAO,PILCUYO
VOTOS EN BLANCO,1454.0,17.97,201202,PERÚ,PUNO,EL COLLAO,PILCUYO
VOTOS NULOS,600.0,7.42,201202,PERÚ,PUNO,EL COLLAO,PILCUYO
TOTAL DE VOTOS EMITIDOS,8091.0,100.0,201202,PERÚ,PUNO,EL COLLAO,PILCUYO
TOTAL DE VOTOS VÁLIDOS,1883.0,81.16,201203,PERÚ,PUNO,EL COLLAO,SANTA ROSA
VOTOS EN BLANCO,321.0,13.84,201203,PERÚ,PUNO,EL COLLAO,SANTA ROSA
VOTOS NULOS,116.0,5.0,201203,PERÚ,PUNO,EL COLLAO,SANTA ROSA
TOTAL DE VOTOS EMITIDOS,2320.0,100.0,201203,PERÚ,PUNO,EL COLLAO,SANTA ROSA
TOTAL DE VOTOS VÁLIDOS,35479.0,76.98,200500,PERÚ,PUNO,HUANCANE,TODOS
VOTOS EN BLANCO,7039.0,15.27,200500,PERÚ,PUNO,HUANCANE,TODOS
VOTOS NULOS,3570.0,7.75,200500,PERÚ,PUNO,HUANCANE,TODOS
TOTAL DE VOTOS EMITIDOS,46088.0,100.0,200500,PERÚ,PUNO,HUANCANE,TODOS
TOTAL DE VOTOS VÁLIDOS,2258.0,78.62,200502,PERÚ,PUNO,HUANCANE,COJATA
VOTOS EN BLANCO,414.0,14.42,200502,PERÚ,PUNO,HUANCANE,COJATA
VOTOS NULOS,200.0,6.96,200502,PERÚ,PUNO,HUANCANE,COJATA
TOTAL DE VOTOS EMITIDOS,2872.0,100.0,200502,PERÚ,PUNO,HUANCANE,COJATA
TOTAL DE VOTOS VÁLIDOS,11015.0,76.11,200501,PERÚ,PUNO,HUANCANE,HUANCANE
VOTOS EN BLANCO,2260.0,15.62,200501,PERÚ,PUNO,HUANCANE,HUANCANE
VOTOS NULOS,1197.0,8.27,200501,PERÚ,PUNO,HUANCANE,HUANCANE
TOTAL DE VOTOS EMITIDOS,14472.0,100.0,200501,PERÚ,PUNO,HUANCANE,HUANCANE
TOTAL DE VOTOS VÁLIDOS,1550.0,79.69,200511,PERÚ,PUNO,HUANCANE,HUATASANI
VOTOS EN BLANCO,245.0,12.6,200511,PERÚ,PUNO,HUANCANE,HUATASANI
VOTOS NULOS,150.0,7.71,200511,PERÚ,PUNO,HUANCANE,HUATASANI
TOTAL DE VOTOS EMITIDOS,1945.0,100.0,200511,PERÚ,PUNO,HUANCANE,HUATASANI
TOTAL DE VOTOS VÁLIDOS,1917.0,75.62,200504,PERÚ,PUNO,HUANCANE,INCHUPALLA
VOTOS EN BLANCO,428.0,16.88,200504,PERÚ,PUNO,HUANCANE,INCHUPALLA
VOTOS NULOS,190.0,7.5,200504,PERÚ,PUNO,HUANCANE,INCHUPALLA
TOTAL DE VOTOS EMITIDOS,2535.0,100.0,200504,PERÚ,PUNO,HUANCANE,INCHUPALLA
TOTAL DE VOTOS VÁLIDOS,3060.0,81.3,200506,PERÚ,PUNO,HUANCANE,PUSI
VOTOS EN BLANCO,468.0,12.43,200506,PERÚ,PUNO,HUANCANE,PUSI
VOTOS NULOS,236.0,6.27,200506,PERÚ,PUNO,HUANCANE,PUSI
TOTAL DE VOTOS EMITIDOS,3764.0,100.0,200506,PERÚ,PUNO,HUANCANE,PUSI
TOTAL DE VOTOS VÁLIDOS,2798.0,74.04,200507,PERÚ,PUNO,HUANCANE,ROSASPATA
VOTOS EN BLANCO,701.0,18.55,200507,PERÚ,PUNO,HUANCANE,ROSASPATA
VOTOS NULOS,280.0,7.41,200507,PERÚ,PUNO,HUANCANE,ROSASPATA
TOTAL DE VOTOS EMITIDOS,3779.0,100.0,200507,PERÚ,PUNO,HUANCANE,ROSASPATA
TOTAL DE VOTOS VÁLIDOS,7711.0,78.93,200508,PERÚ,PUNO,HUANCANE,TARACO
VOTOS EN BLANCO,1309.0,13.4,200508,PERÚ,PUNO,HUANCANE,TARACO
VOTOS NULOS,749.0,7.67,200508,PERÚ,PUNO,HUANCANE,TARACO
TOTAL DE VOTOS EMITIDOS,9769.0,100.0,200508,PERÚ,PUNO,HUANCANE,TARACO
TOTAL DE VOTOS VÁLIDOS,5170.0,74.37,200509,PERÚ,PUNO,HUANCANE,VILQUE CHICO
VOTOS EN BLANCO,1214.0,17.46,200509,PERÚ,PUNO,HUANCANE,VILQUE CHICO
VOTOS NULOS,568.0,8.17,200509,PERÚ,PUNO,HUANCANE,VILQUE CHICO
TOTAL DE VOTOS EMITIDOS,6952.0,100.0,200509,PERÚ,PUNO,HUANCANE,VILQUE CHICO
TOTAL DE VOTOS VÁLIDOS,24683.0,82.02,200600,PERÚ,PUNO,LAMPA,TODOS
VOTOS EN BLANCO,3528.0,11.72,200600,PERÚ,PUNO,LAMPA,TODOS
VOTOS NULOS,1882.0,6.25,200600,PERÚ,PUNO,LAMPA,TODOS
TOTAL DE VOTOS EMITIDOS,30093.0,100.0,200600,PERÚ,PUNO,LAMPA,TODOS
TOTAL DE VOTOS VÁLIDOS,3277.0,83.51,200602,PERÚ,PUNO,LAMPA,CABANILLA
VOTOS EN BLANCO,431.0,10.98,200602,PERÚ,PUNO,LAMPA,CABANILLA
VOTOS NULOS,216.0,5.5,200602,PERÚ,PUNO,LAMPA,CABANILLA
TOTAL DE VOTOS EMITIDOS,3924.0,100.0,200602,PERÚ,PUNO,LAMPA,CABANILLA
TOTAL DE VOTOS VÁLIDOS,1236.0,82.68,200603,PERÚ,PUNO,LAMPA,CALAPUJA
VOTOS EN BLANCO,186.0,12.44,200603,PERÚ,PUNO,LAMPA,CALAPUJA
VOTOS NULOS,73.0,4.88,200603,PERÚ,PUNO,LAMPA,CALAPUJA
TOTAL DE VOTOS EMITIDOS,1495.0,100.0,200603,PERÚ,PUNO,LAMPA,CALAPUJA
TOTAL DE VOTOS VÁLIDOS,7018.0,81.96,200601,PERÚ,PUNO,LAMPA,LAMPA
VOTOS EN BLANCO,1000.0,11.68,200601,PERÚ,PUNO,LAMPA,LAMPA
VOTOS NULOS,545.0,6.36,200601,PERÚ,PUNO,LAMPA,LAMPA
TOTAL DE VOTOS EMITIDOS,8563.0,100.0,200601,PERÚ,PUNO,LAMPA,LAMPA
TOTAL DE VOTOS VÁLIDOS,1953.0,83.21,200604,PERÚ,PUNO,LAMPA,NICASIO
VOTOS EN BLANCO,264.0,11.25,200604,PERÚ,PUNO,LAMPA,NICASIO
VOTOS NULOS,130.0,5.54,200604,PERÚ,PUNO,LAMPA,NICASIO
TOTAL DE VOTOS EMITIDOS,2347.0,100.0,200604,PERÚ,PUNO,LAMPA,NICASIO
TOTAL DE VOTOS VÁLIDOS,1182.0,80.74,200605,PERÚ,PUNO,LAMPA,OCUVIRI
VOTOS EN BLANCO,196.0,13.39,200605,PERÚ,PUNO,LAMPA,OCUVIRI
VOTOS NULOS,86.0,5.87,200605,PERÚ,PUNO,LAMPA,OCUVIRI
TOTAL DE VOTOS EMITIDOS,1464.0,100.0,200605,PERÚ,PUNO,LAMPA,OCUVIRI
TOTAL DE VOTOS VÁLIDOS,1101.0,83.22,200606,PERÚ,PUNO,LAMPA,PALCA
VOTOS EN BLANCO,155.0,11.72,200606,PERÚ,PUNO,LAMPA,PALCA
VOTOS NULOS,67.0,5.06,200606,PERÚ,PUNO,LAMPA,PALCA
TOTAL DE VOTOS EMITIDOS,1323.0,100.0,200606,PERÚ,PUNO,LAMPA,PALCA
TOTAL DE VOTOS VÁLIDOS,1287.0,82.71,200607,PERÚ,PUNO,LAMPA,PARATIA
VOTOS EN BLANCO,188.0,12.08,200607,PERÚ,PUNO,LAMPA,PARATIA
VOTOS NULOS,81.0,5.21,200607,PERÚ,PUNO,LAMPA,PARATIA
TOTAL DE VOTOS EMITIDOS,1556.0,100.0,200607,PERÚ,PUNO,LAMPA,PARATIA
TOTAL DE VOTOS VÁLIDOS,3120.0,77.08,200608,PERÚ,PUNO,LAMPA,PUCARA
VOTOS EN BLANCO,566.0,13.98,200608,PERÚ,PUNO,LAMPA,PUCARA
VOTOS NULOS,362.0,8.94,200608,PERÚ,PUNO,LAMPA,PUCARA
TOTAL DE VOTOS EMITIDOS,4048.0,100.0,200608,PERÚ,PUNO,LAMPA,PUCARA
TOTAL DE VOTOS VÁLIDOS,3911.0,84.11,200609,PERÚ,PUNO,LAMPA,SANTA LUCIA
VOTOS EN BLANCO,473.0,10.17,200609,PERÚ,PUNO,LAMPA,SANTA LUCIA
VOTOS NULOS,266.0,5.72,200609,PERÚ,PUNO,LAMPA,SANTA LUCIA
TOTAL DE VOTOS EMITIDOS,4650.0,100.0,200609,PERÚ,PUNO,LAMPA,SANTA LUCIA
TOTAL DE VOTOS VÁLIDOS,598.0,82.71,200610,PERÚ,PUNO,LAMPA,VILAVILA
VOTOS EN BLANCO,69.0,9.54,200610,PERÚ,PUNO,LAMPA,VILAVILA
VOTOS NULOS,56.0,7.75,200610,PERÚ,PUNO,LAMPA,VILAVILA
TOTAL DE VOTOS EMITIDOS,723.0,100.0,200610,PERÚ,PUNO,LAMPA,VILAVILA
TOTAL DE VOTOS VÁLIDOS,34983.0,79.73,200700,PERÚ,PUNO,MELGAR,TODOS
VOTOS EN BLANCO,5621.0,12.81,200700,PERÚ,PUNO,MELGAR,TODOS
VOTOS NULOS,3275.0,7.46,200700,PERÚ,PUNO,MELGAR,TODOS
TOTAL DE VOTOS EMITIDOS,43879.0,100.0,200700,PERÚ,PUNO,MELGAR,TODOS
TOTAL DE VOTOS VÁLIDOS,2621.0,76.91,200702,PERÚ,PUNO,MELGAR,ANTAUTA
VOTOS EN BLANCO,535.0,15.7,200702,PERÚ,PUNO,MELGAR,ANTAUTA
VOTOS NULOS,252.0,7.39,200702,PERÚ,PUNO,MELGAR,ANTAUTA
TOTAL DE VOTOS EMITIDOS,3408.0,100.0,200702,PERÚ,PUNO,MELGAR,ANTAUTA
TOTAL DE VOTOS VÁLIDOS,13518.0,82.02,200701,PERÚ,PUNO,MELGAR,AYAVIRI
VOTOS EN BLANCO,1635.0,9.92,200701,PERÚ,PUNO,MELGAR,AYAVIRI
VOTOS NULOS,1328.0,8.06,200701,PERÚ,PUNO,MELGAR,AYAVIRI
TOTAL DE VOTOS EMITIDOS,16481.0,100.0,200701,PERÚ,PUNO,MELGAR,AYAVIRI
TOTAL DE VOTOS VÁLIDOS,981.0,77.61,200703,PERÚ,PUNO,MELGAR,CUPI
VOTOS EN BLANCO,169.0,13.37,200703,PERÚ,PUNO,MELGAR,CUPI
VOTOS NULOS,114.0,9.02,200703,PERÚ,PUNO,MELGAR,CUPI
TOTAL DE VOTOS EMITIDOS,1264.0,100.0,200703,PERÚ,PUNO,MELGAR,CUPI
TOTAL DE VOTOS VÁLIDOS,1449.0,80.28,200704,PERÚ,PUNO,MELGAR,LLALLI
VOTOS EN BLANCO,240.0,13.3,200704,PERÚ,PUNO,MELGAR,LLALLI
VOTOS NULOS,116.0,6.43,200704,PERÚ,PUNO,MELGAR,LLALLI
TOTAL DE VOTOS EMITIDOS,1805.0,100.0,200704,PERÚ,PUNO,MELGAR,LLALLI
TOTAL DE VOTOS VÁLIDOS,3440.0,80.21,200705,PERÚ,PUNO,MELGAR,MACARI
VOTOS EN BLANCO,580.0,13.52,200705,PERÚ,PUNO,MELGAR,MACARI
VOTOS NULOS,269.0,6.27,200705,PERÚ,PUNO,MELGAR,MACARI
TOTAL DE VOTOS EMITIDOS,4289.0,100.0,200705,PERÚ,PUNO,MELGAR,MACARI
TOTAL DE VOTOS VÁLIDOS,3962.0,74.68,200706,PERÚ,PUNO,MELGAR,NUÑOA
VOTOS EN BLANCO,938.0,17.68,200706,PERÚ,PUNO,MELGAR,NUÑOA
VOTOS NULOS,405.0,7.63,200706,PERÚ,PUNO,MELGAR,NUÑOA
TOTAL DE VOTOS EMITIDOS,5305.0,100.0,200706,PERÚ,PUNO,MELGAR,NUÑOA
TOTAL DE VOTOS VÁLIDOS,3913.0,77.38,200707,PERÚ,PUNO,MELGAR,ORURILLO
VOTOS EN BLANCO,744.0,14.71,200707,PERÚ,PUNO,MELGAR,ORURILLO
VOTOS NULOS,400.0,7.91,200707,PERÚ,PUNO,MELGAR,ORURILLO
TOTAL DE VOTOS EMITIDOS,5057.0,100.0,200707,PERÚ,PUNO,MELGAR,ORURILLO
TOTAL DE VOTOS VÁLIDOS,3065.0,80.93,200708,PERÚ,PUNO,MELGAR,SANTA ROSA
VOTOS EN BLANCO,459.0,12.12,200708,PERÚ,PUNO,MELGAR,SANTA ROSA
VOTOS NULOS,263.0,6.94,200708,PERÚ,PUNO,MELGAR,SANTA ROSA
TOTAL DE VOTOS EMITIDOS,3787.0,100.0,200708,PERÚ,PUNO,MELGAR,SANTA ROSA
TOTAL DE VOTOS VÁLIDOS,2034.0,81.92,200709,PERÚ,PUNO,MELGAR,UMACHIRI
VOTOS EN BLANCO,321.0,12.93,200709,PERÚ,PUNO,MELGAR,UMACHIRI
VOTOS NULOS,128.0,5.16,200709,PERÚ,PUNO,MELGAR,UMACHIRI
TOTAL DE VOTOS EMITIDOS,2483.0,100.0,200709,PERÚ,PUNO,MELGAR,UMACHIRI
TOTAL DE VOTOS VÁLIDOS,12356.0,72.85,201300,PERÚ,PUNO,MOHO,TODOS
VOTOS EN BLANCO,3365.0,19.84,201300,PERÚ,PUNO,MOHO,TODOS
VOTOS NULOS,1240.0,7.31,201300,PERÚ,PUNO,MOHO,TODOS
TOTAL DE VOTOS EMITIDOS,16961.0,100.0,201300,PERÚ,PUNO,MOHO,TODOS
TOTAL DE VOTOS VÁLIDOS,1841.0,74.96,201302,PERÚ,PUNO,MOHO,CONIMA
VOTOS EN BLANCO,434.0,17.67,201302,PERÚ,PUNO,MOHO,CONIMA
VOTOS NULOS,181.0,7.37,201302,PERÚ,PUNO,MOHO,CONIMA
TOTAL DE VOTOS EMITIDOS,2456.0,100.0,201302,PERÚ,PUNO,MOHO,CONIMA
TOTAL DE VOTOS VÁLIDOS,1728.0,74.97,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
VOTOS EN BLANCO,393.0,17.05,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
VOTOS NULOS,184.0,7.98,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
TOTAL DE VOTOS EMITIDOS,2305.0,100.0,201304,PERÚ,PUNO,MOHO,HUAYRAPATA
TOTAL DE VOTOS VÁLIDOS,7013.0,70.42,201301,PERÚ,PUNO,MOHO,MOHO
VOTOS EN BLANCO,2153.0,21.62,201301,PERÚ,PUNO,MOHO,MOHO
VOTOS NULOS,793.0,7.96,201301,PERÚ,PUNO,MOHO,MOHO
TOTAL DE VOTOS EMITIDOS,9959.0,100.0,201301,PERÚ,PUNO,MOHO,MOHO
TOTAL DE VOTOS VÁLIDOS,1774.0,79.16,201303,PERÚ,PUNO,MOHO,TILALI
VOTOS EN BLANCO,385.0,17.18,201303,PERÚ,PUNO,MOHO,TILALI
VOTOS NULOS,82.0,3.66,201303,PERÚ,PUNO,MOHO,TILALI
TOTAL DE VOTOS EMITIDOS,2241.0,100.0,201303,PERÚ,PUNO,MOHO,TILALI
TOTAL DE VOTOS VÁLIDOS,123480.0,82.9,200100,PERÚ,PUNO,PUNO,TODOS
VOTOS EN BLANCO,15799.0,10.61,200100,PERÚ,PUNO,PUNO,TODOS
VOTOS NULOS,9663.0,6.49,200100,PERÚ,PUNO,PUNO,TODOS
TOTAL DE VOTOS EMITIDOS,148942.0,100.0,200100,PERÚ,PUNO,PUNO,TODOS
TOTAL DE VOTOS VÁLIDOS,11932.0,75.86,200102,PERÚ,PUNO,PUNO,ACORA
VOTOS EN BLANCO,2668.0,16.96,200102,PERÚ,PUNO,PUNO,ACORA
VOTOS NULOS,1129.0,7.18,200102,PERÚ,PUNO,PUNO,ACORA
TOTAL DE VOTOS EMITIDOS,15729.0,100.0,200102,PERÚ,PUNO,PUNO,ACORA
TOTAL DE VOTOS VÁLIDOS,2453.0,77.95,200115,PERÚ,PUNO,PUNO,AMANTANI
VOTOS EN BLANCO,433.0,13.76,200115,PERÚ,PUNO,PUNO,AMANTANI
VOTOS NULOS,261.0,8.29,200115,PERÚ,PUNO,PUNO,AMANTANI
TOTAL DE VOTOS EMITIDOS,3147.0,100.0,200115,PERÚ,PUNO,PUNO,AMANTANI
TOTAL DE VOTOS VÁLIDOS,2805.0,81.56,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
VOTOS EN BLANCO,407.0,11.83,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
VOTOS NULOS,227.0,6.6,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
TOTAL DE VOTOS EMITIDOS,3439.0,100.0,200103,PERÚ,PUNO,PUNO,ATUNCOLLA
